recording,unit_id,unit_index,region_index,window_start_s,window_end_s,window_dur_s,window_source,n_spikes,rate_hz,isi_mean_s,isi_median_s,cv_isi,burst_count,burst_spike_frac,mean_ibi_s,is_active,is_silent,sttc_mean_window,sttc_mean_unit,sttc_degree,n_active_units_window,sttc_dt_s,sttc_degree_thresh,sttc_rate_resid_unit,sttc_rate_resid_window,sttc_degree_delta,sttc_mean_unit_delta,rate_hz_delta,burst_count_delta,tau_rec_burst_s,tau_rec_rate_s,burst_rate_ratio_post0,burst_rate_ratio_post_mid,burst_rate_ratio_post_last,rate_ratio_post0,rate_ratio_post_mid,rate_ratio_post_last,baseline_burst_rate_mean,baseline_rate_mean,injury_label,injury_start_s,injury_end_s,n_baseline_regions,n_post_regions
SM_pHshock,s12d,22,0,0.0,419.58000000000004,419.58000000000004,region,287.0,0.6840173506840173,1.4273952797202798,0.5932249999999897,2.138792655192229,15.0,0.1986062717770035,26.771498214285714,1.0,0.0,0.2158359641606255,0.23749797252306507,31.0,34.0,0.05,0.1,-0.0010528100099063964,-0.12930121230786024,-1.0,0.03799243620353779,-0.48143381476714825,-21.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s54a,23,0,0.0,419.58000000000004,419.58000000000004,region,363.0,0.865150865150865,1.137419267955801,0.5843874999999983,1.2858483042145332,7.0,0.06611570247933884,47.24444999999999,1.0,0.0,0.2158359641606255,0.14291290570746373,27.0,34.0,0.05,0.1,-0.1041610778694346,-0.12930121230786024,-9.0,-0.038678101193338435,-0.34320034320034476,-7.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s54b,24,0,0.0,419.58000000000004,419.58000000000004,region,1034.0,2.4643691310357974,0.4045204985479187,0.20937499999999432,1.2879389896845417,80.0,0.2746615087040619,5.067482594936711,1.0,0.0,0.2158359641606255,0.1976127839190573,31.0,34.0,0.05,0.1,-0.12471209308514292,-0.12930121230786024,-21.0,-0.09516852515598313,-2.83616950283617,-114.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s54c,25,0,0.0,419.58000000000004,419.58000000000004,region,445.0,1.060584393917727,0.9331822635135135,0.6300500000000184,1.0705302173076294,9.0,0.060674157303370786,49.82640312500001,1.0,0.0,0.2158359641606255,0.15101364748582896,28.0,34.0,0.05,0.1,-0.10525642142793784,-0.12930121230786024,-27.0,-0.08913043834017415,-1.5253348586681923,-18.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s55a,26,0,0.0,419.58000000000004,419.58000000000004,region,443.0,1.055817722484389,0.9346693438914029,0.46347499999999897,1.5684598045162021,13.0,0.09029345372460497,31.75712916666666,1.0,0.0,0.2158359641606255,0.14392155677638518,31.0,34.0,0.05,0.1,-0.11212421737306777,-0.12930121230786024,3.0,0.12744272268931747,0.13108346441680252,7.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s55b,27,0,0.0,419.58000000000004,419.58000000000004,region,162.0,0.38610038610038605,2.510485403726708,0.9209000000000174,1.5486556232833237,1.0,0.018518518518518517,,1.0,0.0,0.2158359641606255,0.13972453594407006,24.0,34.0,0.05,0.1,-0.08480782381928478,-0.12930121230786024,3.0,0.10243362364457756,-0.19781686448353059,-1.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s57a,28,0,0.0,419.58000000000004,419.58000000000004,region,326.0,0.7769674436341102,1.2662095384615384,0.49842499999999745,1.6536523468118978,11.0,0.11349693251533742,32.133542500000004,1.0,0.0,0.2158359641606255,0.14125051558901333,28.0,34.0,0.05,0.1,-0.1016740148480785,-0.12930121230786024,8.0,0.10482432036777903,1.2631679298345881,43.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s57b,29,0,0.0,419.58000000000004,419.58000000000004,region,451.0,1.0748844082177413,0.9251188888888888,0.45473750000000734,1.7045860197445208,22.0,0.1729490022172949,15.54269047619047,1.0,0.0,0.2158359641606255,0.20239171943427636,32.0,34.0,0.05,0.1,-0.05455123377243204,-0.12930121230786024,-1.0,0.11967838772712319,0.7579007579007495,37.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s58a,30,0,0.0,419.58000000000004,419.58000000000004,region,247.0,0.5886839220172553,1.671665142276423,1.0140624999999943,1.141599348670247,5.0,0.06882591093117409,79.43044375000001,1.0,0.0,0.2158359641606255,0.1869928888807663,31.0,34.0,0.05,0.1,-0.04707199836592785,-0.12930121230786024,1.0,0.020409846828467332,0.1620668287334921,0.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s58b,31,0,0.0,419.58000000000004,419.58000000000004,region,392.0,0.9342676009342675,1.0513514705882354,0.46530000000000626,1.559634561255681,14.0,0.1096938775510204,29.018598076923077,1.0,0.0,0.2158359641606255,0.17067070165677264,30.0,34.0,0.05,0.1,-0.07965555600267674,-0.12930121230786024,-3.0,0.0021629593235663047,-0.22880022880023165,-5.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s59a,32,0,0.0,419.58000000000004,419.58000000000004,region,589.0,1.4037847371180703,0.7035044217687075,0.35139999999999105,1.402684707812114,31.0,0.17826825127334464,13.010918333333336,1.0,0.0,0.2158359641606255,0.2124591382232718,31.0,34.0,0.05,0.1,-0.05996015372109334,-0.12930121230786024,0.0,0.08132354182645057,1.2393345726678948,60.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s59b,33,0,0.0,419.58000000000004,419.58000000000004,region,159.0,0.3789503789503789,2.5548106012658227,1.3135375000000096,1.4467542767624473,2.0,0.03773584905660377,172.50594999999998,1.0,0.0,0.2158359641606255,0.1513430286885562,30.0,34.0,0.05,0.1,-0.07285288892832786,-0.12930121230786024,2.0,0.0497939805413016,0.48620048620048634,4.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s6a,0,1,420.0,839.58,419.58000000000004,region,472.0,1.1249344582677916,0.887474203821656,0.32324999999997317,1.9847987438075303,29.0,0.2266949152542373,13.620880357142854,1.0,0.0,0.20768539692580115,0.2345882162675155,31.0,34.0,0.05,0.1,-0.024709831964488532,-0.10785573354484326,-2.0,0.07090062140008399,-0.10725010725011153,-9.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s6b,1,1,420.0,839.58,419.58000000000004,region,737.0,1.7565184231850897,0.5682902173913044,0.1562624999999116,1.8000411752080983,70.0,0.3758480325644505,5.422533333333333,1.0,0.0,0.20768539692580115,0.22855516950471255,30.0,34.0,0.05,0.1,-0.06046193499887864,-0.10785573354484326,-1.0,0.04676143538789432,-1.096334429667761,-58.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s6c,2,1,420.0,839.58,419.58000000000004,region,1399.0,3.3342866676200007,0.2998654864091559,0.037262499999940246,2.3851188862877275,200.0,0.7012151536812009,1.9631905778894472,1.0,0.0,0.20768539692580115,0.35839124012195933,33.0,34.0,0.05,0.1,-0.004867431369521391,-0.10785573354484326,-2.0,0.028415064549414615,-1.1916678583345335,-106.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s6d,3,1,420.0,839.58,419.58000000000004,region,616.0,1.4681348014681346,0.6794388617886179,0.2001750000000584,1.7629671698111946,55.0,0.3246753246753247,7.388430092592598,1.0,0.0,0.20768539692580115,0.28847438048190854,32.0,34.0,0.05,0.1,0.013027109219306221,-0.10785573354484326,0.0,0.09212139214950471,-0.026216692883352932,-57.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s7a,4,1,420.0,839.58,419.58000000000004,region,314.0,0.7483674150340817,1.304347843450479,0.39612499999998363,1.8507727401763894,18.0,0.18471337579617833,18.049064705882348,1.0,0.0,0.20768539692580115,0.18731445389749152,26.0,34.0,0.05,0.1,-0.05426430795371712,-0.10785573354484326,4.0,0.16604185773700408,0.5624672291338907,38.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s7b,5,1,420.0,839.58,419.58000000000004,region,188.0,0.44806711473378136,2.2202223262032086,0.723350000000039,2.158985409845517,2.0,0.031914893617021274,167.2323,1.0,0.0,0.20768539692580115,0.14938848350529224,27.0,34.0,0.05,0.1,-0.07805970819414287,-0.10785573354484326,3.0,0.16679253641254663,0.19781686448352853,6.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
